Time,Mandir Marg/Wind Speed (WS),Mandir Marg/Nitrogen Dioxide(NO2),Mandir Marg/Ambient Temperature(AT),Mandir Marg/Wind Direction(WD),Mandir Marg/Solar Radiation(SR),Mandir Marg/Ammonia(NH3),Mandir Marg/M & P Xylene(M_P_Xylene),Mandir Marg/Oxides of Nitrogen(NOx),Mandir Marg/Relative Humidity(RH),Mandir Marg/Carbon Monoxide(CO),Mandir Marg/Sulfur Dioxide(SO2),Mandir Marg/Temperature(Temp),Mandir Marg/PM2.5(PM2.5),Mandir Marg/Toluene(TOL),Mandir Marg/Ozone(Ozone),Mandir Marg/Vertical Wind Speed(Wind Speed V),Mandir Marg/Nitric Oxide(NO),Mandir Marg/Benzene(BEN),Mandir Marg/PM10(PM10),Mandir Marg/Bar Pressure(BP)
29/09/2012 14:00:00,2.73,32.89,,269.5,,21.3,-1,35.01,28.17,-1,17.67,34.09,,,99.64,0.11,6.02,,,
29/09/2012 15:00:00,2.55,34.77,,270.17,,20.05,-1,36.64,33.5,-1,16.6,32.99,,,113.05,0.1,6.03,,,
29/09/2012 16:00:00,2.31,61.02,,285.92,,23.52,-1,63.32,38.25,-1,6.82,31.43,,,103.81,0.15,7.77,,,
29/09/2012 17:00:00,2.05,59.65,,291.5,,24.95,-1,62.00,46.42,-1,4.26,29.78,,,92.35,0.1,7.74,,,
30/09/2012 10:00:00,1.86,53.0,,241.8,,38.68,-1,55.30,43.8,-1,7.72,31.54,,,125.9,0.1,7.26,,,
30/09/2012 11:00:00,1.64,50.86,,236.08,,32.77,-1,53.41,38.0,-1,8.3,33.01,,,131.24,0.1,7.39,,,
30/09/2012 12:00:00,2.32,36.88,,262.5,,28.17,-1,39.21,34.0,-1,9.37,33.71,,,117.78,0.14,6.47,,,
30/09/2012 13:00:00,2.57,33.39,,262.42,,29.01,-1,35.94,31.58,-1,9.04,33.83,,,106.7,0.12,6.36,,,
30/09/2012 14:00:00,2.89,34.23,,267.75,,26.5,-1,36.28,31.67,-1,7.03,33.52,,,106.11,0.16,6.02,,,
30/09/2012 15:00:00,2.58,36.51,,275.08,,31.47,-1,38.91,30.5,-1,6.56,32.79,,,118.07,0.13,6.45,,,
30/09/2012 16:00:00,2.53,47.49,,291.5,,33.94,-1,49.90,35.83,-1,9.43,31.21,,,122.24,0.1,7.06,,,
30/09/2012 17:00:00,2.43,69.01,,291.17,,27.65,-1,70.18,36.25,-1,11.08,29.62,,,105.82,0.1,7.44,,,
30/09/2012 18:00:00,1.8,88.77,,291.67,,35.91,-1,91.44,43.75,1.26,10.63,28.04,,,75.67,,9.58,,,
30/09/2012 19:00:00,1.7,89.88,,296.67,,36.78,5.14,91.37,48.25,1.43,10.73,27.19,,,57.81,,8.81,,,
30/09/2012 20:00:00,1.66,84.48,,293.5,,35.84,5.6,87.58,54.17,1.45,7.16,26.28,,,48.42,,9.66,,,
30/09/2012 21:00:00,1.8,72.24,,291.67,,33.32,5.36,74.81,57.83,1.18,5.31,25.92,,,50.01,0.1,8.59,,,
30/09/2012 22:00:00,1.3,58.52,,290.25,,30.72,-1,60.55,62.42,-1,5.08,24.94,,,52.93,,7.4,,,
30/09/2012 23:00:00,0.34,54.79,,234.5,,30.99,-1,57.45,70.17,-1,2.81,23.04,,,31.14,,7.66,,,
01/10/2012 00:00:00,0.31,51.25,,261.08,,45.48,-1,57.23,78.67,-1,4.13,20.87,,,18.96,,9.8,,,
01/10/2012 01:00:00,0.3,53.76,,198.75,,52.73,-1,59.06,82.75,-1,3.31,19.74,,,16.7,,9.48,,,
01/10/2012 02:00:00,0.32,45.48,,237.25,,55.98,-1,53.65,85.17,-1,3.67,19.09,,,13.87,,11.04,,,
01/10/2012 03:00:00,0.36,46.1,,162.92,,52.64,-1,55.47,86.58,-1,82.38,18.65,,,12.19,,11.95,,,
01/10/2012 04:00:00,1.09,51.0,,169.42,,39.15,-1,67.50,85.17,-1,4.31,18.63,,,13.25,,17.26,,,
01/10/2012 05:00:00,0.6,45.26,,177.58,,30.45,-1,52.61,83.25,-1,2.38,18.16,,,17.81,,10.42,,,
01/10/2012 06:00:00,0.3,49.44,,236.08,,30.68,-1,75.49,86.08,2.17,6.12,17.88,,,11.8,,23.9,,,
01/10/2012 07:00:00,0.68,74.13,,174.5,,34.47,-1,123.64,72.92,3.07,9.16,21.84,,,13.17,,41.93,,,
01/10/2012 08:00:00,1.19,89.44,,213.67,,39.91,-1,106.59,55.0,1.23,6.94,26.01,,,33.31,,19.94,,,
01/10/2012 09:00:00,1.85,65.21,,262.33,,39.47,-1,67.59,45.25,-1,9.49,28.81,,,98.14,0.1,8.05,,,
01/10/2012 10:00:00,1.87,61.43,,242.83,,35.47,-1,61.86,40.33,-1,9.99,31.08,,,147.91,0.1,6.43,,,
01/10/2012 11:00:00,2.75,48.84,,275.5,,31.47,-1,53.01,36.5,-1,9.49,32.07,,,131.86,0.14,8.37,,,
01/10/2012 12:00:00,2.65,39.03,,266.58,,25.79,-1,40.92,31.33,-1,11.52,33.21,,,121.3,0.15,6.23,,,
01/10/2012 13:00:00,2.73,33.46,,268.33,,24.85,-1,35.65,25.67,-1,7.45,33.98,,,110.78,0.1,6.18,,,
01/10/2012 14:00:00,2.59,37.5,,261.08,,25.7,-1,39.71,28.67,-1,6.38,33.73,,,111.39,0.1,6.35,,,
01/10/2012 15:00:00,2.74,40.96,,275.0,,24.85,-1,42.77,31.17,-1,5.88,32.56,,,121.63,0.13,6.28,,,
01/10/2012 16:00:00,2.55,60.6,,288.83,,25.88,-1,61.82,38.75,-1,7.37,31.3,,,115.88,0.1,6.97,,,
01/10/2012 17:00:00,2.17,68.4,,287.67,,26.78,-1,69.66,46.5,-1,6.12,29.62,,,99.88,0.1,7.45,,,
01/10/2012 18:00:00,1.52,93.77,,292.25,,39.91,-1,96.13,52.58,1.13,8.79,28.35,,,73.08,,9.64,,,
01/10/2012 19:00:00,1.14,95.33,,297.08,,43.94,-1,97.73,57.0,1.23,8.98,27.08,,,50.4,,9.75,,,
01/10/2012 20:00:00,0.45,89.09,,230.5,,41.6,5.43,92.48,65.67,2.0,5.22,25.17,,,28.89,,10.11,,,
01/10/2012 21:00:00,0.37,81.53,,199.42,,38.56,5.62,85.00,73.08,1.32,1.79,23.18,,,18.04,,9.72,,,
01/10/2012 22:00:00,0.3,77.7,,253.25,,35.68,5.43,83.37,77.42,1.44,1.59,22.0,,,11.02,,11.12,,,
01/10/2012 23:00:00,0.37,71.27,,261.75,,34.9,5.56,77.92,77.75,1.17,2.06,21.82,,,13.59,,11.45,,,
02/10/2012 00:00:00,0.3,66.48,,250.67,,47.12,-1,73.51,79.5,-1,4.23,21.36,,,14.5,,11.46,,,
02/10/2012 01:00:00,0.3,68.57,,237.92,,51.98,-1,81.66,82.33,-1,5.77,20.75,,,11.24,,15.86,,,
02/10/2012 02:00:00,0.3,63.97,,225.58,,55.17,-1,70.19,83.42,-1,7.01,20.52,,,14.02,,10.75,,,
02/10/2012 03:00:00,0.3,66.58,,176.33,,54.47,-1,79.55,84.33,-1,104.33,20.13,,,11.74,,15.7,,,
02/10/2012 04:00:00,0.58,60.03,,173.25,,42.07,-1,100.13,86.25,1.05,4.23,19.73,,,8.52,,34.53,,,
02/10/2012 05:00:00,0.98,66.54,,152.75,,35.85,-1,103.60,78.5,1.57,5.78,20.09,,,10.59,,32.69,,,
02/10/2012 06:00:00,0.47,61.42,,187.42,,33.85,-1,92.87,78.58,1.74,6.95,19.7,,,10.74,,28.48,,,
02/10/2012 07:00:00,0.82,70.3,,173.08,,34.52,-1,96.88,68.33,2.47,8.1,22.54,,,14.87,,25.51,,,
02/10/2012 08:00:00,1.17,84.31,,210.5,,43.13,-1,96.23,56.08,1.67,8.53,26.68,,,40.28,,15.91,,,
02/10/2012 09:00:00,1.52,74.79,,225.58,,40.09,-1,78.18,48.83,1.16,10.59,29.3,,,87.93,0.2,9.34,,,
02/10/2012 10:00:00,1.72,61.69,,247.25,,37.38,-1,63.13,45.08,-1,9.03,31.0,,,107.73,0.1,7.17,,,
02/10/2012 11:00:00,2.08,53.3,,244.42,,32.87,-1,54.04,41.42,-1,9.72,32.18,,,127.46,0.1,6.21,,,
02/10/2012 12:00:00,1.93,40.86,,255.33,,27.1,-1,42.58,38.33,-1,6.75,33.47,,,123.03,0.13,6.2,,,
03/10/2012 12:00:00,2.3,4.1,,259.27,,,-1,3.80,30.82,-1,13.9,34.53,,,72.52,0.1,,,,
03/10/2012 13:00:00,2.8,44.1,,257.83,,26.24,-1,40.90,24.33,1.07,13.79,34.8,,,94.84,0.14,4.87,,,
03/10/2012 14:00:00,2.66,58.23,,278.67,,29.92,-1,63.31,25.83,1.13,7.23,34.56,,,81.91,0.11,9.57,,,
03/10/2012 15:00:00,2.99,56.77,,274.75,,31.0,-1,62.34,30.92,1.1,8.01,33.01,,,100.06,0.13,9.87,,,
03/10/2012 16:00:00,2.66,79.18,,289.92,,41.59,-1,97.21,34.42,-1,9.17,31.55,,,98.23,0.12,19.92,,,
03/10/2012 17:00:00,2.38,103.66,,288.58,,41.19,-1,131.53,37.5,-1,9.87,29.95,,,86.37,0.1,28.33,,,
03/10/2012 18:00:00,0.92,123.3,,288.25,,42.72,-1,164.75,43.17,1.07,10.58,27.24,,,41.05,,39.07,,,
03/10/2012 19:00:00,0.9,131.32,,268.92,,44.99,-1,181.18,49.17,1.98,10.92,26.17,,,19.63,,45.5,,,
03/10/2012 20:00:00,0.42,113.12,,233.17,,38.26,5.6,177.61,60.25,1.42,7.77,23.36,,,15.67,,54.83,,,
03/10/2012 21:00:00,0.3,100.17,,215.75,,37.6,5.58,175.47,69.58,1.65,9.83,21.0,,,11.17,,61.73,,,
03/10/2012 22:00:00,0.32,100.47,,235.0,,36.45,6.18,201.83,73.58,1.97,8.31,20.35,,,9.53,,80.22,,,
03/10/2012 23:00:00,0.3,99.29,,279.67,,38.02,6.59,212.69,76.5,1.6,8.72,19.8,,,9.67,,88.72,,,
04/10/2012 00:00:00,0.38,102.41,,232.58,,50.02,6.05,211.18,79.67,1.2,5.06,19.06,,,11.01,,85.54,,,
04/10/2012 01:00:00,0.31,107.44,,180.33,,57.29,5.44,210.06,82.33,1.02,3.53,18.39,,,10.91,,81.52,,,
04/10/2012 02:00:00,0.33,99.81,,225.5,,57.5,5.4,216.85,84.42,1.4,4.65,18.07,,,10.27,,91.3,,,
04/10/2012 03:00:00,0.39,89.13,,197.33,,58.41,5.75,234.48,85.75,1.5,91.95,17.82,,,9.8,,110.77,,,
04/10/2012 04:00:00,0.98,90.42,,192.08,,44.44,5.57,208.06,74.33,-1,7.77,19.76,,,12.57,,91.19,,,
04/10/2012 05:00:00,0.53,85.59,,181.42,,38.86,5.03,199.53,78.42,1.17,8.4,18.18,,,10.2,,88.28,,,
04/10/2012 06:00:00,0.3,80.82,,206.08,,38.21,-1,195.56,83.5,1.24,10.63,17.46,,,10.99,,88.59,,,
04/10/2012 07:00:00,0.46,111.95,,165.17,,49.24,-1,274.57,72.83,6.21,22.57,21.77,,,15.71,,124.35,,,
04/10/2012 08:00:00,1.5,109.0,,239.17,,53.4,-1,228.31,50.08,1.65,4.45,26.69,,,32.24,0.13,93.42,,,
04/10/2012 09:00:00,1.68,110.22,,233.5,,53.71,-1,201.06,39.0,-1,12.26,29.92,,,83.36,0.15,73.34,,,
04/10/2012 10:00:00,1.7,115.69,,236.92,,51.67,-1,182.34,35.67,-1,11.09,32.02,,,113.81,0.1,56.5,,,
04/10/2012 11:00:00,1.82,125.27,,230.0,,49.35,-1,169.87,32.17,-1,7.75,33.85,,,119.04,0.15,41.39,,,
04/10/2012 12:00:00,1.89,101.87,,225.75,,38.13,-1,139.99,27.58,-1,12.97,35.26,,,103.1,,35.42,,,
04/10/2012 13:00:00,3.09,82.74,,262.17,,37.38,-1,125.82,23.5,-1,8.9,35.35,,,82.61,0.16,37.89,,,
04/10/2012 14:00:00,2.72,78.5,,256.75,,35.23,-1,126.88,25.33,-1,5.29,35.32,,,81.11,0.14,41.41,,,
04/10/2012 15:00:00,3.02,79.75,,271.08,,35.14,-1,131.05,25.0,-1,4.39,34.25,,,86.54,0.11,43.56,,,
04/10/2012 16:00:00,2.79,88.99,,258.67,,44.94,-1,142.15,24.83,-1,6.13,33.05,,,83.91,0.14,45.46,,,
04/10/2012 17:00:00,1.78,106.5,,275.17,,46.18,-1,156.75,28.75,-1,8.79,30.94,,,76.4,0.1,44.41,,,
04/10/2012 18:00:00,0.43,118.94,,225.83,,47.42,-1,171.22,44.0,1.03,11.33,26.33,,,34.57,,46.44,,,
04/10/2012 19:00:00,0.3,121.08,,249.25,,46.71,-1,180.10,57.67,1.24,9.08,23.17,,,14.33,,51.34,,,
04/10/2012 20:00:00,0.35,115.37,,237.08,,40.92,5.68,183.58,67.08,1.9,6.56,21.59,,,9.78,,57.62,,,
04/10/2012 21:00:00,0.37,105.77,,211.33,,38.82,6.65,194.88,70.25,2.04,5.18,21.38,,,9.84,,71.83,,,
04/10/2012 22:00:00,0.32,102.08,,239.25,,37.77,6.82,194.10,74.33,1.57,6.22,20.56,,,9.22,,73.68,,,
04/10/2012 23:00:00,0.38,96.67,,222.33,,37.81,6.55,192.99,76.83,1.3,4.54,19.96,,,9.9,,76.41,,,
05/10/2012 00:00:00,0.33,102.22,,202.08,,49.17,5.98,196.27,80.08,1.02,3.7,19.18,,,10.99,,75.1,,,
05/10/2012 01:00:00,0.53,109.5,,171.08,,54.82,5.52,215.58,76.67,1.24,3.53,19.46,,,9.53,,84.09,,,
05/10/2012 02:00:00,0.62,108.89,,178.33,,53.06,5.28,231.60,71.08,1.03,4.61,19.88,,,9.51,,95.82,,,
05/10/2012 03:00:00,0.3,90.67,,209.83,,54.79,-1,201.03,78.33,-1,107.25,18.03,,,9.57,,86.08,,,
05/10/2012 04:00:00,0.38,84.39,,148.25,,40.42,-1,198.95,77.08,1.17,1.52,17.99,,,12.15,,88.68,,,
05/10/2012 05:00:00,0.57,82.86,,232.92,,37.48,-1,205.55,78.83,1.96,2.0,17.52,,,11.57,,94.34,,,
05/10/2012 06:00:00,0.88,96.64,,165.25,,38.12,-1,241.25,71.42,3.2,4.25,18.42,,,11.45,,110.7,,,
05/10/2012 07:00:00,0.78,94.92,,150.58,,38.08,-1,243.36,65.25,2.95,6.66,21.32,,,10.86,,113.32,,,
05/10/2012 08:00:00,1.11,107.36,,202.92,,45.18,-1,232.50,45.33,1.61,11.54,26.77,,,23.73,,97.5,,,
05/10/2012 09:00:00,1.42,116.78,,237.83,,46.84,-1,211.92,36.67,1.01,14.1,30.44,,,68.78,0.1,76.73,,,
05/10/2012 10:00:00,2.08,119.3,,264.33,,44.97,-1,190.62,32.58,-1,11.08,31.98,,,89.11,0.1,60.0,,,
05/10/2012 11:00:00,2.71,120.55,,262.83,,43.42,-1,176.17,29.42,-1,11.73,33.4,,,85.14,0.15,48.93,,,
05/10/2012 12:00:00,3.28,100.67,,261.75,,35.08,-1,150.63,22.33,-1,13.68,34.76,,,77.5,0.19,43.84,,,
05/10/2012 13:00:00,3.99,85.59,,267.58,,33.32,-1,136.65,20.17,-1,14.41,34.97,,,73.77,0.18,43.73,,,
05/10/2012 14:00:00,3.39,81.08,,260.08,,31.77,-1,134.85,19.75,-1,10.4,35.07,,,69.97,0.17,45.42,,,
05/10/2012 15:00:00,3.42,78.23,,253.5,,31.38,-1,131.23,17.0,-1,9.22,34.17,,,79.81,0.15,44.72,,,
05/10/2012 16:00:00,2.84,90.73,,274.5,,38.8,-1,142.20,18.5,-1,6.89,32.92,,,79.41,0.17,44.31,,,
05/10/2012 17:00:00,1.42,110.67,,258.0,,41.1,-1,160.07,26.0,-1,7.14,30.43,,,72.56,0.1,43.97,,,
05/10/2012 18:00:00,0.32,117.99,,256.17,,42.37,-1,170.88,44.08,-1,7.45,24.53,,,30.67,,46.88,,,
05/10/2012 19:00:00,0.3,132.37,,242.08,,42.63,-1,199.83,56.25,1.55,7.56,21.68,,,9.56,,57.99,,,
05/10/2012 20:00:00,0.3,123.07,,213.75,,38.23,5.96,215.09,61.92,2.1,7.53,20.7,,,9.28,,74.88,,,
05/10/2012 21:00:00,0.3,115.46,,222.57,,35.94,6.99,226.09,66.71,2.29,7.47,19.91,,,9.27,,87.63,,,
06/10/2012 23:00:00,0.3,96.7,,207.33,,49.2,8.3,199.20,77.0,2.2,11.4,18.33,,,15.4,,80.8,,,
07/10/2012 00:00:00,0.32,100.1,,270.58,,70.94,8.77,207.71,78.0,2.08,9.38,18.08,,,10.59,,84.65,,,
07/10/2012 01:00:00,0.32,95.13,,256.25,,72.04,8.68,247.89,80.0,2.16,9.94,17.74,,,10.34,,116.39,,,
07/10/2012 02:00:00,0.41,91.05,,274.67,,66.15,8.5,260.58,79.42,1.87,10.3,17.97,,,10.64,,128.05,,,
07/10/2012 03:00:00,1.12,89.62,,182.33,,59.83,7.53,151.32,68.25,1.14,95.6,19.29,,,9.77,,51.4,,,
07/10/2012 04:00:00,0.5,74.27,,152.33,,45.08,5.14,111.92,70.75,-1,2.46,18.29,,,10.78,,33.61,,,
