Time,Anand Vihar/Nitrogen Dioxide(NO2),Anand Vihar/Ambient Temperature(AT),Anand Vihar/Wind Direction(WD),Anand Vihar/Solar Radiation(SR),Anand Vihar/Ammonia(NH3),Anand Vihar/Oxides of Nitrogen(NOx),Anand Vihar/Relative Humidity(RH),Anand Vihar/P Xylene(PXY),Anand Vihar/Sulfur Dioxide(SO2),Anand Vihar/PM2.5(PM2.5),Anand Vihar/Toluene(TOL),Anand Vihar/Temperature(temp),Anand Vihar/Nitric Oxide(NO),Anand Vihar/Benzene(BEN),Anand Vihar/Ozone(O3),Anand Vihar/PM10(PM10),Anand Vihar/Bar Pressure(BP),Anand Vihar/Wind Speed(WS)
24/07/2015 02:00:00,36.22,29.99,81.67,12.92,39.38,151.45,72.33,,21.12,69.18,29.96,,14.19,0.69,3.46,207.83,740.0,2.77
24/07/2015 03:00:00,29.95,29.76,89.0,13.0,40.63,114.84,72.83,0.28,19.8,76.45,26.9,,9.13,0.7,4.38,162.17,740.0,2.58
24/07/2015 04:00:00,25.44,29.28,83.42,13.0,49.27,93.17,74.33,,28.73,63.17,5.33,,6.68,0.55,10.13,137.67,740.0,3.53
24/07/2015 05:00:00,25.14,29.07,98.83,22.33,48.36,98.00,74.83,,30.33,51.5,2.8,,8.07,0.56,15.22,28.00,740.0,3.1
24/07/2015 06:00:00,28.1,29.03,85.25,177.25,47.48,112.07,74.25,,28.79,40.33,2.24,,9.66,0.63,20.31,115.83,740.0,3.45
24/07/2015 07:00:00,29.76,29.46,95.42,397.83,49.2,128.61,73.25,,28.59,46.0,2.11,,12.72,0.72,19.05,128.00,740.0,4.31
24/07/2015 08:00:00,27.48,29.92,100.67,411.42,45.24,122.66,71.75,,22.83,42.17,1.83,,12.70,0.69,7.75,123.33,740.0,4.92
24/07/2015 09:00:00,33.43,31.2,118.83,423.25,45.24,147.19,68.42,0.54,21.1,57.5,2.47,,14.94,0.73,14.73,178.67,740.0,2.73
24/07/2015 10:00:00,40.42,33.15,115.58,422.33,21.34,148.04,60.75,0.69,123.04,96.67,4.61,,10.64,0.83,15.55,300.83,740.0,2.71
24/07/2015 11:00:00,35.02,34.0,103.67,445.33,30.32,123.11,56.92,0.68,63.14,56.83,3.84,,7.89,0.67,10.24,186.00,740.0,3.16
24/07/2015 12:00:00,37.53,34.77,102.25,438.5,34.76,124.71,54.75,0.55,34.86,64.67,3.83,,6.67,0.57,18.64,141.00,740.0,2.77
24/07/2015 13:00:00,42.23,35.02,99.75,426.17,31.73,146.22,53.5,,26.67,58.73,5.32,,8.96,0.55,18.57,147.00,740.0,2.96
24/07/2015 14:00:00,35.63,35.86,98.5,438.17,33.2,114.07,50.25,0.4,20.63,59.0,9.77,,5.23,0.49,20.84,144.17,740.0,3.07
24/07/2015 15:00:00,40.35,35.39,94.83,409.5,35.38,130.03,50.83,,17.97,42.17,6.22,,6.14,0.43,23.29,132.83,740.0,2.8
24/07/2015 16:00:00,40.1,34.94,92.42,404.67,31.74,150.07,52.17,,17.95,33.5,6.06,,11.32,0.43,13.16,145.91,740.0,3.31
24/07/2015 17:00:00,57.98,34.69,95.92,385.08,31.8,333.72,52.42,0.63,16.89,40.0,12.58,,45.52,0.53,5.87,159.00,740.0,3.08
24/07/2015 18:00:00,52.98,33.58,89.92,286.83,33.17,210.99,57.75,0.59,15.69,61.67,6.19,,18.13,0.47,7.54,243.33,740.0,3.18
24/07/2015 19:00:00,52.9,32.66,85.67,22.08,33.34,211.40,61.83,0.84,15.68,69.67,6.73,,18.28,0.63,5.92,260.83,740.0,2.63
24/07/2015 20:00:00,52.84,32.09,90.25,12.83,35.63,208.91,63.5,0.89,28.27,67.83,12.94,,17.69,0.91,6.59,231.17,740.0,2.27
24/07/2015 21:00:00,60.11,31.68,92.75,13.0,33.97,267.97,64.92,1.21,32.13,64.17,15.22,,27.70,1.01,3.03,80.83,740.0,2.1
24/07/2015 22:00:00,54.31,31.43,79.67,12.92,35.64,218.38,64.25,1.09,30.26,49.17,5.69,,19.12,1.08,3.37,171.83,740.0,1.87
24/07/2015 23:00:00,50.35,31.19,88.25,12.83,37.3,198.81,66.0,0.93,28.87,44.09,4.47,,16.81,0.99,4.61,156.18,740.0,2.08
25/07/2015 00:00:00,38.06,30.63,102.0,13.0,36.94,144.10,70.83,0.79,26.98,46.17,4.47,,11.16,0.96,13.21,158.17,740.0,2.04
25/07/2015 01:00:00,33.77,30.06,85.17,13.0,38.55,121.96,73.67,0.72,23.68,79.18,3.03,,8.43,0.85,5.60,185.50,740.0,1.54
25/07/2015 02:00:00,37.02,29.78,151.92,13.0,41.37,198.74,74.5,0.7,24.03,87.67,6.05,,25.49,0.83,2.42,278.67,740.0,0.91
25/07/2015 03:00:00,34.54,29.48,121.83,12.92,43.5,181.64,73.67,0.81,24.25,71.33,4.4,,22.83,0.66,5.61,177.00,740.0,1.59
25/07/2015 04:00:00,34.22,29.33,101.75,13.0,50.99,126.56,72.83,0.62,25.56,26.5,6.39,,9.30,0.58,8.20,26.17,740.0,1.97
25/07/2015 05:00:00,32.52,28.98,84.33,86.42,47.7,121.37,72.75,0.73,25.37,41.17,4.48,,9.08,0.58,12.48,38.00,740.0,2.01
25/07/2015 06:00:00,39.48,30.22,84.67,377.5,45.04,182.32,69.67,0.5,26.33,30.33,2.24,,19.76,0.58,13.19,127.00,740.0,1.76
25/07/2015 07:00:00,33.87,31.17,86.17,417.25,43.95,138.93,65.5,0.47,24.57,44.5,4.06,,12.61,0.68,8.49,164.17,740.0,3.32
25/07/2015 08:00:00,36.5,31.94,98.83,437.42,36.23,199.15,64.33,,23.47,33.5,2.27,,25.91,0.66,8.17,130.17,740.0,3.84
25/07/2015 09:00:00,36.23,32.45,94.25,440.08,33.19,183.14,61.5,0.48,22.71,37.17,3.08,,22.13,0.57,12.43,158.83,740.0,5.06
25/07/2015 10:00:00,34.78,32.73,101.0,440.75,20.7,120.00,60.5,0.49,124.1,25.6,2.02,,7.30,0.57,15.63,168.20,740.0,4.68
25/07/2015 11:00:00,33.02,33.36,103.33,439.08,27.84,119.49,58.83,0.45,62.75,58.67,2.29,,8.31,0.57,11.42,160.27,740.0,4.32
25/07/2015 12:00:00,34.76,34.66,96.58,449.25,35.76,117.55,54.08,0.45,36.71,72.5,2.58,,6.68,0.5,15.83,208.33,740.0,4.33
25/07/2015 13:00:00,39.09,36.04,96.75,447.67,33.95,136.64,48.17,0.3,27.84,70.67,7.79,,8.62,0.46,13.47,193.83,740.0,3.93
25/07/2015 14:00:00,46.23,35.67,93.58,426.75,34.5,167.76,50.25,0.3,20.93,48.5,8.52,,11.74,0.43,11.78,184.00,739.5,3.91
25/07/2015 15:00:00,46.72,35.78,93.0,424.17,35.4,172.01,49.75,0.35,16.72,45.83,12.32,,12.46,0.45,9.17,162.67,739.0,4.07
25/07/2015 16:00:00,43.28,35.38,93.92,405.0,30.32,175.22,51.25,,21.71,43.0,10.43,,15.53,0.46,8.37,141.83,739.0,4.13
25/07/2015 17:00:00,48.96,34.53,88.33,374.08,30.48,201.96,54.58,0.46,20.61,37.33,11.76,,18.48,0.39,7.44,142.33,739.0,3.76
25/07/2015 18:00:00,52.76,33.61,87.92,263.83,31.31,202.61,58.75,0.7,20.49,66.45,13.15,,16.17,0.46,8.62,255.83,739.0,2.98
25/07/2015 19:00:00,47.18,32.02,105.33,27.25,34.06,173.99,64.92,1.22,21.22,95.5,35.17,,12.68,0.77,6.28,274.17,739.58,2.92
25/07/2015 20:00:00,51.33,31.53,99.17,13.0,38.95,199.13,65.75,1.21,29.83,66.17,13.83,,16.24,0.98,10.31,195.00,740.0,3.65
25/07/2015 21:00:00,41.17,31.4,87.25,13.0,36.89,139.75,65.67,0.86,31.15,33.17,6.71,,8.03,0.82,17.92,116.00,740.0,3.5
25/07/2015 22:00:00,39.57,30.97,93.08,12.92,37.7,140.11,65.83,0.73,29.92,38.67,6.69,,9.18,0.79,17.28,115.00,740.0,3.86
