Time,East Arjun Nagar-Delhi CPCB/Nitrogen Dioxide(NO2),East Arjun Nagar-Delhi CPCB/Toluene(TOLUENE),East Arjun Nagar-Delhi CPCB/Benzene(BENZENE),East Arjun Nagar-Delhi CPCB/Mercury(Hg),East Arjun Nagar-Delhi CPCB/SO2(SO2),East Arjun Nagar-Delhi CPCB/Nitric Oxide(NO),East Arjun Nagar-Delhi CPCB/Ozone(O3),East Arjun Nagar-Delhi CPCB/Xylene(pXy),East Arjun Nagar-Delhi CPCB/Formaldehyde(For)
13/06/2016 07:00:00,47.95,16.63,3.86,2.67,7.6,32.77,27.17,11.87,14.44
13/06/2016 08:00:00,36.53,17.09,3.82,2.63,5.72,23.53,46.1,12.48,14.85
13/06/2016 09:00:00,47.56,19.41,4.04,2.69,6.44,24.84,59.69,16.23,20.0
13/06/2016 10:00:00,28.11,13.56,3.74,2.61,3.15,16.17,67.82,13.76,19.63
13/06/2016 11:00:00,16.73,11.71,3.79,2.51,8.14,12.92,63.76,10.65,13.86
13/06/2016 12:00:00,14.33,11.55,3.82,2.43,2.97,13.64,58.55,13.03,11.48
13/06/2016 13:00:00,13.59,11.28,3.84,2.62,2.04,12.16,52.58,10.17,9.86
13/06/2016 14:00:00,13.41,10.05,3.69,2.66,2.04,12.28,53.85,11.68,8.1
13/06/2016 15:00:00,14.67,9.0,3.88,2.66,1.24,13.77,46.02,9.82,5.65
13/06/2016 16:00:00,16.14,12.32,3.74,2.99,0.91,12.09,46.59,13.94,3.71
13/06/2016 17:00:00,18.82,12.52,3.95,2.7,1.16,13.11,42.7,14.97,2.44
13/06/2016 18:00:00,25.86,18.55,3.98,2.69,1.35,13.16,32.59,11.55,6.74
13/06/2016 19:00:00,15.94,15.92,3.92,2.46,2.25,15.22,46.33,12.84,6.38
13/06/2016 20:00:00,30.28,15.04,3.69,2.67,0.88,15.74,36.04,9.7,7.43
13/06/2016 21:00:00,34.45,13.51,4.0,2.61,1.15,17.42,27.38,12.01,8.56
13/06/2016 22:00:00,27.05,11.24,3.74,2.86,1.94,13.85,28.39,10.1,7.22
13/06/2016 23:00:00,27.68,14.88,3.5,2.67,7.8,15.47,30.19,10.79,8.35
14/06/2016 00:00:00,39.76,14.01,3.51,2.81,28.3,20.53,21.93,10.43,10.88
14/06/2016 01:00:00,35.45,12.46,3.42,2.74,8.81,17.68,20.05,10.22,10.8
14/06/2016 02:00:00,25.62,11.27,3.63,2.83,2.27,13.7,29.86,10.46,8.71
14/06/2016 03:00:00,18.58,9.68,3.66,2.59,2.9,14.41,36.23,9.58,7.27
14/06/2016 04:00:00,14.56,7.17,3.77,2.63,3.13,13.56,45.5,10.42,5.45
14/06/2016 05:00:00,15.8,6.18,3.75,2.53,2.12,13.95,41.06,11.22,6.78
14/06/2016 06:00:00,16.43,4.49,3.71,2.49,1.38,15.55,45.09,9.47,6.98
14/06/2016 07:00:00,17.57,10.08,3.65,2.7,1.33,16.09,45.31,11.85,7.52
14/06/2016 08:00:00,20.32,11.68,3.71,2.81,2.36,15.64,42.73,10.56,8.62
14/06/2016 09:00:00,21.8,8.43,3.81,2.98,2.83,14.53,48.5,10.5,7.67
14/06/2016 10:00:00,22.93,13.0,3.71,2.82,3.0,17.41,44.53,12.33,7.16
14/06/2016 11:00:00,33.04,25.88,4.25,2.66,2.16,18.05,35.42,12.37,11.73
14/06/2016 12:00:00,33.47,26.64,4.29,2.55,3.17,20.67,45.7,12.53,13.83
14/06/2016 13:00:00,21.82,19.84,4.11,2.69,2.55,14.78,43.38,11.69,13.95
14/06/2016 14:00:00,19.64,15.63,3.96,2.84,2.67,14.39,49.79,10.54,11.39
14/06/2016 15:00:00,20.14,14.88,4.07,2.97,3.65,13.21,57.48,12.32,9.34
14/06/2016 16:00:00,22.91,13.73,3.97,2.86,3.15,14.39,48.33,11.11,7.75
14/06/2016 17:00:00,25.58,13.23,4.04,2.91,4.49,14.52,45.9,12.34,5.28
14/06/2016 18:00:00,37.6,16.47,4.24,2.69,4.04,17.36,32.44,10.13,12.68
14/06/2016 19:00:00,53.67,23.41,4.05,2.62,2.44,18.59,24.79,12.16,15.48
14/06/2016 20:00:00,70.11,27.13,4.01,2.75,3.95,29.91,14.92,12.92,20.19
14/06/2016 21:00:00,74.96,30.04,4.03,2.64,5.32,31.78,11.63,13.29,21.91
14/06/2016 22:00:00,65.25,29.93,3.92,2.79,6.24,25.88,9.1,10.41,16.71
14/06/2016 23:00:00,59.06,33.11,3.71,2.8,22.84,28.72,10.0,18.84,15.81
15/06/2016 00:00:00,52.29,22.05,4.33,2.8,33.73,35.25,14.7,14.68,14.44
15/06/2016 01:00:00,46.81,32.82,4.04,2.67,36.12,38.23,13.08,10.82,14.02
15/06/2016 02:00:00,33.99,28.43,3.84,2.54,33.76,17.7,18.88,12.88,13.05
15/06/2016 03:00:00,30.57,25.63,3.91,2.74,23.2,16.62,18.76,11.48,12.57
15/06/2016 04:00:00,23.03,18.06,3.79,2.56,9.93,14.47,19.58,13.32,12.58
15/06/2016 05:00:00,29.5,19.18,3.55,2.84,11.58,16.96,14.28,10.06,11.8
15/06/2016 06:00:00,36.91,21.68,3.96,2.77,11.17,25.9,10.99,10.71,13.49
15/06/2016 07:00:00,38.54,19.63,3.72,2.77,8.91,30.05,12.79,11.16,13.85
15/06/2016 08:00:00,32.82,17.3,3.94,2.96,4.91,23.81,20.32,11.71,12.88
15/06/2016 09:00:00,20.95,13.84,3.89,2.75,3.26,16.59,31.17,10.57,11.99
15/06/2016 10:00:00,16.08,13.66,3.8,2.54,3.21,14.65,37.18,10.86,12.16
15/06/2016 11:00:00,13.8,12.69,3.85,2.61,5.13,12.37,51.96,10.17,11.55
15/06/2016 12:00:00,14.82,12.78,3.9,2.79,10.3,13.36,63.84,11.5,11.03
15/06/2016 13:00:00,14.44,9.38,3.89,2.84,8.66,10.46,72.04,11.82,7.4
15/06/2016 14:00:00,13.37,10.12,3.76,2.85,8.71,12.19,81.35,10.38,10.42
15/06/2016 15:00:00,14.34,13.23,3.98,2.85,8.38,12.15,93.07,9.52,12.82
15/06/2016 16:00:00,18.2,19.84,4.0,2.91,11.9,11.2,96.69,9.59,12.54
15/06/2016 17:00:00,25.32,16.0,3.94,2.83,20.83,13.12,80.39,10.02,13.31
15/06/2016 18:00:00,18.74,12.87,3.9,2.59,7.54,14.55,61.33,10.29,7.29
15/06/2016 19:00:00,31.75,17.09,3.9,2.7,4.24,16.14,40.8,9.54,7.94
15/06/2016 20:00:00,65.84,35.0,3.79,2.8,11.26,24.5,16.54,13.91,12.89
15/06/2016 21:00:00,50.35,20.0,3.95,2.88,10.3,18.44,18.42,11.61,12.7
15/06/2016 22:00:00,30.68,21.63,3.92,2.75,3.83,13.41,32.22,10.27,13.0
15/06/2016 23:00:00,33.39,28.09,3.67,2.6,12.4,15.62,31.21,12.16,11.68
16/06/2016 00:00:00,16.95,16.08,3.84,2.87,3.57,12.81,39.61,10.89,11.28
16/06/2016 01:00:00,15.57,14.0,3.77,2.59,2.62,13.91,37.91,10.06,9.97
16/06/2016 02:00:00,19.92,16.24,3.85,2.43,8.68,14.32,32.73,10.77,10.8
16/06/2016 03:00:00,19.41,14.68,3.72,2.63,8.27,13.67,26.82,11.31,11.51
16/06/2016 04:00:00,18.95,24.74,3.82,2.71,8.09,13.42,26.89,9.97,9.92
16/06/2016 05:00:00,27.79,20.82,3.62,2.74,25.01,17.04,28.12,11.72,8.93
16/06/2016 06:00:00,21.55,13.32,3.84,3.17,15.28,15.21,40.83,11.17,8.67
16/06/2016 07:00:00,15.69,11.47,4.0,4.3,16.55,13.41,51.07,9.57,4.17
16/06/2016 08:00:00,21.48,15.58,4.52,4.48,29.38,14.64,52.3,10.95,5.14
16/06/2016 09:00:00,19.95,11.32,4.48,5.41,28.33,16.14,55.16,9.21,11.1
16/06/2016 10:00:00,20.88,17.64,4.56,6.07,28.24,16.28,58.6,9.37,13.25
16/06/2016 11:00:00,22.74,14.5,3.89,3.86,10.39,16.02,65.17,11.27,11.01
16/06/2016 12:00:00,19.72,11.17,3.77,2.86,10.81,14.53,62.66,9.56,11.48
16/06/2016 13:00:00,14.48,12.22,3.76,2.97,5.56,11.62,73.71,10.32,7.93
16/06/2016 14:00:00,13.17,10.62,3.87,2.84,2.83,10.09,74.54,9.78,5.79
16/06/2016 15:00:00,14.87,10.69,3.78,3.0,2.93,10.53,72.41,11.17,2.1
16/06/2016 16:00:00,16.06,11.47,3.69,2.94,2.61,10.21,75.36,9.82,2.2
16/06/2016 17:00:00,18.83,11.81,3.82,2.8,2.93,13.6,69.33,9.9,3.39
16/06/2016 18:00:00,21.72,11.74,3.82,2.84,3.76,13.61,61.82,9.84,6.03
16/06/2016 19:00:00,33.06,12.13,3.86,2.73,9.21,16.87,48.43,11.32,8.52
16/06/2016 20:00:00,58.58,21.53,3.83,2.75,32.38,23.44,25.53,10.8,13.39
16/06/2016 21:00:00,44.59,19.22,3.83,2.71,24.51,16.14,30.09,13.0,9.81
16/06/2016 22:00:00,41.73,18.07,3.82,2.65,18.41,14.9,25.52,11.75,9.27
16/06/2016 23:00:00,33.59,20.68,3.71,2.66,10.4,12.86,30.29,10.41,9.94
17/06/2016 00:00:00,20.63,15.45,3.87,2.76,3.29,12.4,37.45,10.12,7.84
17/06/2016 01:00:00,17.27,12.29,3.71,2.69,3.35,13.44,45.59,12.6,8.37
17/06/2016 02:00:00,19.99,19.33,3.85,2.9,11.03,14.44,38.27,11.43,9.96
17/06/2016 03:00:00,23.2,14.08,3.9,2.62,8.15,16.76,30.24,9.8,11.44
17/06/2016 04:00:00,34.02,20.09,3.45,2.83,4.2,15.72,20.29,9.63,11.75
17/06/2016 05:00:00,33.97,21.0,3.46,2.78,3.69,16.67,27.17,9.97,8.55
17/06/2016 06:00:00,37.31,19.0,3.74,2.88,14.89,17.97,22.45,11.09,11.01
17/06/2016 07:00:00,31.78,21.12,3.8,2.93,8.29,19.49,30.71,10.89,12.44
17/06/2016 08:00:00,24.13,19.01,3.65,2.76,6.24,17.62,42.84,11.29,9.66
17/06/2016 09:00:00,23.6,12.76,3.48,2.57,5.6,17.84,54.92,10.58,13.62
17/06/2016 10:00:00,28.18,15.68,3.38,2.88,8.1,15.14,58.97,26.26,18.33
17/06/2016 15:00:00,28.18,15.68,3.38,2.88,8.1,15.14,58.97,26.26,18.33
17/06/2016 16:00:00,28.18,15.68,3.38,2.88,8.1,15.14,58.97,26.26,18.33
17/06/2016 17:00:00,28.18,15.68,3.38,2.88,8.1,15.14,58.97,26.26,18.33
18/06/2016 11:00:00,28.18,15.68,3.38,2.88,8.1,15.14,58.97,26.26,18.33
18/06/2016 12:00:00,28.18,15.68,3.38,2.88,8.1,15.14,58.97,26.26,18.33
18/06/2016 13:00:00,28.18,15.68,3.38,2.88,8.1,15.14,58.97,26.26,18.33
18/06/2016 14:00:00,18.92,12.66,3.57,2.84,15.1,11.69,73.22,17.96,11.18
18/06/2016 15:00:00,15.89,11.96,3.75,2.98,6.34,9.4,78.47,9.54,4.98
18/06/2016 16:00:00,19.96,10.78,3.71,2.91,13.43,12.31,74.06,9.68,7.5
18/06/2016 17:00:00,20.77,10.0,3.68,2.81,11.08,12.27,68.55,10.54,5.0
18/06/2016 18:00:00,29.81,11.26,3.7,2.69,13.85,13.45,58.78,10.69,8.12
18/06/2016 19:00:00,30.57,11.19,3.75,2.74,13.02,13.59,50.52,10.33,10.76
18/06/2016 20:00:00,28.58,13.92,3.54,2.88,13.24,12.89,50.28,10.83,9.42
18/06/2016 21:00:00,50.94,24.08,3.84,3.07,27.83,16.23,25.56,11.73,11.37
18/06/2016 22:00:00,32.14,30.63,3.77,2.95,12.7,14.08,38.14,12.28,10.19
18/06/2016 23:00:00,22.01,20.18,3.92,2.88,5.51,12.19,39.44,10.06,11.02
19/06/2016 00:00:00,15.26,14.34,3.63,2.9,3.63,11.47,44.79,9.44,9.19
19/06/2016 01:00:00,12.95,12.97,3.65,2.64,3.98,11.82,41.88,9.79,9.87
19/06/2016 02:00:00,13.75,14.19,3.8,2.78,4.4,11.78,36.66,9.88,9.38
19/06/2016 03:00:00,16.57,15.11,3.59,2.58,5.91,14.38,33.57,10.23,10.17
19/06/2016 04:00:00,17.33,17.25,3.79,3.08,6.5,11.75,33.99,10.98,8.15
19/06/2016 05:00:00,25.02,16.3,3.7,2.91,8.54,13.61,29.3,11.57,8.73
19/06/2016 06:00:00,23.05,17.79,3.75,3.02,6.39,14.15,33.02,10.66,9.03
19/06/2016 07:00:00,14.76,17.96,3.96,2.96,4.31,13.01,48.45,9.56,12.09
19/06/2016 08:00:00,15.29,13.41,3.6,2.75,5.23,13.76,50.59,9.03,13.61
19/06/2016 09:00:00,11.81,10.02,3.7,2.82,5.77,13.49,57.7,10.01,14.91
19/06/2016 10:00:00,9.12,9.09,3.52,2.85,3.56,13.25,62.36,9.3,14.76
19/06/2016 11:00:00,9.11,10.13,3.71,2.98,3.08,12.37,67.45,9.84,13.16
19/06/2016 12:00:00,11.82,11.87,3.49,3.06,2.48,11.58,67.54,9.35,12.52
19/06/2016 13:00:00,10.66,12.14,3.61,3.18,1.81,12.91,73.57,9.57,7.28
19/06/2016 14:00:00,15.14,12.81,3.72,3.36,8.07,11.72,66.58,9.63,7.15
19/06/2016 15:00:00,19.96,14.84,3.61,2.93,7.73,12.66,59.19,10.41,6.37
19/06/2016 16:00:00,35.86,12.38,3.66,2.93,21.31,15.63,43.33,10.7,7.45
19/06/2016 17:00:00,34.48,15.62,3.92,2.7,19.69,15.86,44.13,10.21,10.2
19/06/2016 18:00:00,39.89,15.63,3.85,2.69,21.43,17.11,40.99,11.13,7.21
19/06/2016 19:00:00,37.7,20.43,3.77,2.58,17.02,15.11,36.15,10.12,9.08
19/06/2016 20:00:00,35.44,26.97,4.04,3.1,6.45,13.72,38.47,13.34,9.78
19/06/2016 21:00:00,39.04,25.6,4.05,2.96,11.23,15.35,32.54,9.69,11.08
19/06/2016 22:00:00,37.82,26.68,4.08,2.93,19.37,16.38,32.58,12.01,11.89
19/06/2016 23:00:00,49.88,21.66,3.8,2.82,28.59,19.23,23.02,12.21,11.48
20/06/2016 00:00:00,47.8,23.36,3.65,2.67,29.74,19.65,18.06,9.94,15.79
20/06/2016 01:00:00,30.8,21.95,3.78,2.51,17.71,15.3,25.92,10.97,13.43
20/06/2016 02:00:00,15.02,13.54,3.73,2.71,4.61,12.08,32.96,9.66,11.1
20/06/2016 03:00:00,18.61,16.38,3.94,2.87,6.17,12.26,30.87,11.46,11.57
20/06/2016 04:00:00,17.12,15.83,3.84,2.85,5.47,12.88,29.38,12.32,10.22
20/06/2016 05:00:00,20.16,16.84,3.72,3.15,6.13,13.28,27.15,10.88,8.31
20/06/2016 06:00:00,21.71,18.63,3.86,2.91,5.47,14.01,26.87,9.93,10.17
20/06/2016 07:00:00,22.86,19.09,3.68,2.86,6.72,17.11,34.94,11.0,13.96
20/06/2016 08:00:00,24.98,18.37,3.56,2.79,8.86,16.41,50.81,10.41,18.54
20/06/2016 09:00:00,17.21,15.05,3.59,2.72,9.55,14.19,66.85,10.87,18.16
20/06/2016 10:00:00,17.21,16.46,3.48,3.3,11.46,12.94,74.99,9.14,17.35
21/06/2016 08:00:00,18.22,11.65,3.56,2.56,11.18,20.6,35.89,10.42,14.75
21/06/2016 09:00:00,20.14,11.72,3.8,2.7,14.7,19.07,47.9,11.53,16.51
21/06/2016 10:00:00,19.63,9.21,3.48,2.87,17.23,15.54,69.44,9.19,17.81
22/06/2016 08:00:00,18.97,13.6,3.3,2.8,7.42,16.59,51.28,8.87,13.64
22/06/2016 09:00:00,17.76,14.08,3.54,2.87,4.14,14.24,57.73,10.11,12.13
22/06/2016 10:00:00,12.51,15.01,3.63,2.83,2.86,12.97,66.43,9.9,11.62
22/06/2016 11:00:00,13.56,15.49,3.56,2.85,3.31,12.61,71.82,9.27,11.61
22/06/2016 12:00:00,11.53,16.69,3.7,2.9,4.38,11.42,82.57,10.72,12.59
22/06/2016 13:00:00,13.29,10.83,3.57,2.69,4.03,13.19,82.89,9.23,11.7
22/06/2016 14:00:00,14.28,14.33,3.77,2.83,4.08,11.76,85.51,9.74,6.92
22/06/2016 15:00:00,13.86,11.41,3.74,3.26,4.88,12.02,83.56,9.67,10.98
22/06/2016 16:00:00,17.49,16.36,4.07,3.53,8.33,12.95,84.82,9.14,9.67
22/06/2016 17:00:00,16.41,19.57,3.97,2.95,7.15,11.97,74.01,10.19,4.67
22/06/2016 18:00:00,20.28,15.36,3.92,2.85,3.8,13.96,58.39,10.3,4.99
22/06/2016 19:00:00,29.75,30.88,3.94,2.7,8.11,14.63,45.05,9.35,8.5
22/06/2016 20:00:00,44.2,30.27,4.22,3.87,19.6,15.99,34.0,9.98,8.79
22/06/2016 21:00:00,33.26,25.88,3.7,2.54,8.42,14.1,37.53,10.22,9.59
22/06/2016 22:00:00,23.0,17.73,3.82,2.61,2.78,11.85,44.69,11.02,7.88
22/06/2016 23:00:00,22.03,13.76,3.88,2.4,2.13,15.72,40.09,10.0,7.01
23/06/2016 00:00:00,22.3,13.54,3.65,2.65,13.01,14.11,35.65,10.36,7.58
23/06/2016 01:00:00,18.82,13.48,3.66,2.73,3.92,13.76,41.48,9.5,6.25
23/06/2016 02:00:00,16.09,12.33,3.64,2.63,3.95,14.7,43.66,11.39,7.15
23/06/2016 03:00:00,20.11,21.35,3.62,2.67,9.41,12.99,40.61,9.84,6.04
23/06/2016 04:00:00,23.71,16.39,3.92,2.55,10.98,15.39,31.43,10.67,7.05
23/06/2016 05:00:00,27.21,14.3,3.85,2.38,8.24,15.05,23.27,10.25,9.41
23/06/2016 06:00:00,25.72,14.01,3.69,2.6,10.01,18.38,22.54,10.61,7.87
23/06/2016 07:00:00,29.82,17.44,3.72,2.43,6.59,19.09,19.31,11.63,8.54
23/06/2016 08:00:00,32.63,18.46,3.81,2.67,2.06,17.14,35.33,10.63,9.15
23/06/2016 09:00:00,45.41,23.16,3.78,2.8,3.92,25.77,31.57,11.69,13.92
23/06/2016 10:00:00,39.14,18.88,3.86,2.65,5.54,23.54,43.76,11.5,16.72
23/06/2016 11:00:00,30.37,16.87,3.8,2.93,21.66,17.75,70.19,10.13,14.11
23/06/2016 12:00:00,33.0,15.3,4.02,2.83,11.38,17.39,96.91,10.54,21.08
23/06/2016 13:00:00,24.1,10.44,3.77,2.61,2.4,14.36,89.19,9.91,13.89
23/06/2016 14:00:00,18.77,7.34,3.84,2.64,3.24,12.88,97.08,9.82,11.91
23/06/2016 15:00:00,16.65,8.05,4.03,2.61,3.9,14.88,111.48,10.06,10.44
23/06/2016 16:00:00,21.05,12.71,4.32,2.79,4.9,14.38,122.85,10.14,15.45
23/06/2016 17:00:00,20.3,22.07,4.25,2.98,13.02,11.45,162.6,10.46,17.39
23/06/2016 18:00:00,28.28,17.77,4.07,3.07,11.98,14.42,150.9,9.24,21.16
23/06/2016 19:00:00,43.7,21.13,4.44,4.67,18.46,16.37,110.86,10.21,18.79
23/06/2016 20:00:00,51.21,35.96,5.34,5.59,13.42,17.77,64.23,11.34,18.12
23/06/2016 21:00:00,41.31,23.77,4.23,2.6,0.89,19.21,26.44,12.26,5.56
23/06/2016 22:00:00,41.12,24.01,3.99,2.46,3.91,17.77,24.08,13.62,3.85
23/06/2016 23:00:00,41.69,22.63,4.04,2.74,3.4,16.96,24.97,14.09,3.92
24/06/2016 00:00:00,37.14,27.75,4.49,2.78,3.63,16.14,26.25,12.68,3.44
24/06/2016 01:00:00,27.13,27.54,4.0,2.86,4.48,14.09,32.31,11.93,3.2
24/06/2016 02:00:00,21.03,20.06,3.95,2.79,3.97,13.85,37.66,11.15,2.85
24/06/2016 03:00:00,24.23,17.21,4.04,2.34,4.41,13.64,34.68,11.26,1.6
24/06/2016 04:00:00,25.99,19.14,4.13,2.58,5.65,15.42,29.18,13.94,2.04
24/06/2016 05:00:00,39.2,17.59,3.94,2.38,7.12,17.95,20.52,11.14,2.86
24/06/2016 06:00:00,34.61,19.48,3.92,2.56,4.98,20.99,20.33,11.52,3.25
24/06/2016 07:00:00,27.66,14.32,3.67,2.65,1.68,18.56,34.05,14.09,3.49
24/06/2016 08:00:00,28.54,18.4,3.75,2.67,3.02,15.77,49.17,10.53,8.5
24/06/2016 09:00:00,23.6,16.17,4.15,2.84,4.56,15.11,59.68,13.15,10.34
24/06/2016 10:00:00,20.98,13.18,3.96,2.8,4.76,12.92,74.97,11.78,16.4
24/06/2016 11:00:00,17.2,13.0,4.14,2.58,4.83,13.02,97.86,9.96,19.81
24/06/2016 12:00:00,13.04,12.03,3.91,2.72,5.34,12.29,102.16,9.23,15.63
24/06/2016 13:00:00,14.01,8.64,4.12,2.54,3.26,13.25,78.1,9.88,11.72
24/06/2016 14:00:00,12.69,16.15,3.78,3.06,3.19,10.1,85.63,10.07,5.65
24/06/2016 15:00:00,11.66,12.03,4.13,2.58,3.02,13.08,83.03,9.21,2.07
27/06/2016 07:00:00,29.31,16.29,3.61,2.72,25.13,19.3,30.77,10.09,5.65
27/06/2016 08:00:00,23.63,12.87,3.57,2.78,15.67,17.82,33.55,10.78,6.44
27/06/2016 09:00:00,14.94,12.01,3.56,2.66,3.17,13.58,50.46,9.5,8.51
28/06/2016 07:00:00,38.32,17.81,3.84,4.86,43.45,21.38,30.78,8.89,11.75
28/06/2016 08:00:00,40.19,20.22,3.63,2.88,16.22,23.64,23.8,9.65,13.62
28/06/2016 09:00:00,42.72,24.1,4.28,4.02,23.95,23.96,30.65,10.49,16.57
28/06/2016 10:00:00,45.37,30.25,4.65,5.78,38.99,24.24,35.59,9.22,20.32
28/06/2016 11:00:00,29.11,31.22,4.57,5.07,28.13,20.39,49.97,9.95,12.79
28/06/2016 12:00:00,29.14,21.99,4.1,4.07,22.29,20.93,60.41,10.11,10.2
28/06/2016 13:00:00,20.86,16.32,3.65,3.09,8.67,13.66,79.27,10.24,9.19
28/06/2016 14:00:00,18.34,12.8,3.67,2.8,8.04,13.75,72.99,9.28,8.05
28/06/2016 15:00:00,19.94,13.06,3.88,3.55,9.41,13.63,74.74,9.45,8.21
28/06/2016 16:00:00,20.48,13.86,4.1,3.76,14.51,12.65,77.24,9.57,6.67
28/06/2016 17:00:00,15.48,11.64,3.78,2.92,4.94,12.49,67.54,9.88,5.73
28/06/2016 18:00:00,20.8,9.95,3.83,2.59,5.46,13.48,54.59,11.5,6.29
28/06/2016 19:00:00,31.11,20.8,4.17,2.36,24.46,16.65,45.4,9.89,7.05
28/06/2016 20:00:00,33.85,24.83,5.02,3.26,32.17,15.97,42.43,10.26,6.84
28/06/2016 21:00:00,32.01,24.61,5.01,4.04,26.43,14.86,41.05,12.11,6.15
28/06/2016 22:00:00,41.83,21.44,5.31,3.75,35.53,16.13,31.88,9.75,5.9
28/06/2016 23:00:00,35.73,25.95,4.41,3.55,19.13,16.03,31.94,10.65,5.83
29/06/2016 00:00:00,38.47,21.81,3.83,2.73,26.53,18.39,26.64,11.32,7.31
29/06/2016 01:00:00,30.43,17.9,3.57,2.73,21.08,15.73,31.78,10.92,6.94
29/06/2016 02:00:00,17.5,11.78,3.69,2.73,5.32,13.65,43.77,11.03,4.96
29/06/2016 03:00:00,20.45,15.26,3.73,2.77,5.6,14.75,44.73,10.68,1.67
29/06/2016 04:00:00,19.34,13.45,3.64,2.82,1.18,12.58,46.35,10.34,2.85
29/06/2016 05:00:00,29.93,15.42,3.46,2.98,2.35,15.7,27.18,10.09,5.39
29/06/2016 06:00:00,36.4,19.92,3.59,2.93,4.84,20.77,19.5,11.92,5.54
29/06/2016 07:00:00,42.45,21.25,3.63,2.77,13.49,28.5,25.53,11.1,6.67
29/06/2016 08:00:00,30.28,18.74,3.61,2.79,21.37,25.42,42.02,12.73,11.58
29/06/2016 09:00:00,16.45,11.68,3.45,2.73,3.31,18.23,56.91,12.2,9.34
29/06/2016 10:00:00,13.88,9.64,4.02,2.78,2.34,13.96,66.94,15.54,9.03
29/06/2016 11:00:00,11.81,12.02,3.57,2.84,3.68,14.27,70.89,11.98,9.96
29/06/2016 12:00:00,14.18,13.17,3.46,3.08,5.63,13.38,68.09,9.52,11.43
29/06/2016 13:00:00,17.77,10.37,3.53,2.92,13.79,12.57,69.83,9.49,8.9
29/06/2016 14:00:00,16.28,7.88,3.8,2.84,9.71,12.92,69.18,9.86,5.58
29/06/2016 15:00:00,14.92,7.84,3.74,2.55,4.18,12.23,62.45,12.91,5.22
29/06/2016 16:00:00,15.56,7.77,3.69,2.49,2.4,13.16,58.6,9.97,5.75
29/06/2016 17:00:00,22.99,12.45,3.8,2.77,10.25,13.0,60.23,10.2,3.9
29/06/2016 18:00:00,32.72,16.02,3.45,2.94,18.59,12.98,50.02,9.61,6.12
29/06/2016 19:00:00,30.64,16.91,3.82,2.77,8.38,13.31,50.68,10.38,3.54
29/06/2016 20:00:00,39.28,14.58,3.64,2.73,11.46,14.57,38.25,9.91,7.34
29/06/2016 21:00:00,40.89,39.75,3.96,2.52,13.3,15.8,34.78,11.45,9.38
29/06/2016 22:00:00,42.29,24.33,3.59,2.53,25.4,16.58,26.11,11.73,10.36
29/06/2016 23:00:00,43.64,15.38,3.66,2.54,20.73,18.87,23.28,12.89,10.66
30/06/2016 00:00:00,26.12,26.69,3.85,2.73,23.43,14.45,32.2,10.88,10.71
30/06/2016 01:00:00,30.33,18.51,3.67,2.86,24.25,15.46,25.07,11.05,9.55
30/06/2016 02:00:00,35.95,18.94,3.59,2.89,21.02,13.76,19.18,9.8,9.17
30/06/2016 03:00:00,21.79,14.1,3.43,2.96,9.48,12.36,31.02,9.44,7.38
30/06/2016 04:00:00,18.09,11.84,3.74,2.55,6.05,14.35,32.29,10.22,8.92
30/06/2016 05:00:00,18.35,11.18,3.75,2.91,6.6,13.99,30.31,9.98,7.46
30/06/2016 06:00:00,24.33,12.46,3.53,2.79,8.0,17.6,22.1,9.95,8.86
30/06/2016 07:00:00,23.84,17.72,3.62,2.82,8.98,17.54,28.33,10.73,9.41
30/06/2016 08:00:00,25.14,17.0,3.75,2.75,9.52,17.03,44.16,10.9,14.73
30/06/2016 09:00:00,20.98,8.82,3.27,2.88,8.67,18.21,59.38,9.5,15.13
30/06/2016 10:00:00,15.57,12.39,3.61,3.08,13.87,14.68,63.7,10.74,13.12
30/06/2016 11:00:00,13.86,9.92,3.61,2.68,8.48,12.59,95.53,10.33,13.68
30/06/2016 12:00:00,13.42,8.74,3.86,3.02,11.36,13.09,103.8,9.1,15.44
30/06/2016 13:00:00,12.56,5.68,3.79,2.55,12.12,12.68,115.16,10.02,13.12
30/06/2016 14:00:00,15.44,9.88,3.6,2.81,11.03,14.28,114.13,9.51,13.23
30/06/2016 15:00:00,18.35,10.1,3.6,2.9,9.88,11.73,104.95,11.05,8.67
30/06/2016 16:00:00,30.13,12.71,3.44,2.92,11.96,12.11,78.59,9.54,5.12
30/06/2016 17:00:00,25.51,14.61,3.75,2.68,8.07,11.5,67.73,10.07,5.76
30/06/2016 18:00:00,23.13,13.95,3.77,2.79,7.89,12.85,71.88,11.28,9.41
30/06/2016 19:00:00,26.82,15.02,3.44,2.83,4.71,17.04,54.38,10.08,7.8
30/06/2016 20:00:00,65.69,33.73,3.92,2.47,3.54,29.13,15.05,18.56,10.52
30/06/2016 21:00:00,40.2,32.78,3.84,2.72,6.27,22.26,29.3,12.51,8.96
30/06/2016 22:00:00,25.53,21.88,3.72,2.74,3.02,14.43,31.92,11.03,7.04
30/06/2016 23:00:00,26.24,21.85,3.3,2.72,7.13,12.53,27.89,13.49,5.95
01/07/2016 03:00:00,15.8,7.64,3.74,2.61,4.11,14.39,46.5,14.85,3.64
01/07/2016 04:00:00,20.59,18.71,3.53,2.75,5.52,13.03,32.28,10.46,3.87
